-1001590952025,"Metric Stream is hiring for R&D Engineer
Qualification: BE/ B.Tech/ MCA
CTC: 6 LPA
2020 & 2021 graduates can apply
Location: Bangalore

SELECTION PROCESS

Online Aptitude Test: Test links will be shared to the registered email ids through support@myanotomy(Test Platform: MyAnatomy)
Technical Interview
HR Interview

Apply Now: https://nexturl.in/WTSr1"
-1001184271074,"Hiring for Software Developer (MALE)
Freshers (2017, 2018, 2019)
Skills-: Basics of Java, C, HTML
Location-: PAN India

Interested can share your CV to
careers@corpteamsolutions.com"
-1001562730876,"**IBM Off Campus Hiring Drive 2022 **

**Company Name**: IBM

**Role**: Associate Systems Engineer

**Location**: Bangalore

**Experience**: Freshers

**Qualification**: B.E/B.Tech/M.E/M.Tech/MCA/M.Sc

**Batch**: 2019/2020/2021/2022 Batch

**Job Type**: Full Time

**Salary**: Best in Industry

**Apply link**: https://alljobsinindia.in/ibm_off_campus/

**Share This Info To Your Friends and WhatsApp Groups**"
-1001309472884,"Asteria Aerospace Off Campus Hiring Fresher For Intern - Inventory

Location   : Bengaluru

Qualification   : Electronics/Electrical/Mechanical

Batch     : 2021

Work Experience : Fresher

Apply Link   : https://bit.ly/3w7pn6I

Telegram Group Link : https://t.me/fresheroffcampus"
-1001309472884,"Cogniter Technologies Urgent!! Hiring Fresher For Technical Support | Urgent Openings!!!!

Qualification  : B.E/B.Tech/M.E/M.Tech/MCA

CTC   : Approx 5LPA

Batch   : 2019/2020/2021 only

Work Experience : Fresher

Apply Link  : https://bit.ly/3A0Gslp

Telegram Group Link : https://t.me/fresheroffcampus"
-1001590952025,"Microchip Technology hiring Software Engineer
Freshers can apply
Location: Nationwide, IN
Apply Now: https://nexturl.in/C0gFf"
-1001590952025,"Qualys is hiring for Technical Support Engineer
Qualification: B.Sc
Experience: 0 - 1 Year
Location: Pune
Apply Now: https://nexturl.in/FiBe2"
-1001135264574,"**Government of Delhi** is hiring!!

**Positions:**
 Education Interns
 Education Fellows
_______________________________
Posting 10+ Educational Opportunities daily:
 Instagram: https://bit.ly/oc_insta
 Telegram: https://lnkd.in/gVzTsTX
 WhatsApp: http://bit.ly/join_oc
 Facebook: https://bit.ly/oc_facebook
 LinkedIn: https://bit.ly/linkedin_oc
_______________________________
**Stipend:**
 Interns: Rs. 20,000 per month
 Fellows: Rs. 60,000 per month

Freshers & Graduates/UG Students are Eligible.

**Details:**https://bit.ly/2OJsuxI

All the Best!"
-1001184271074,"DXC Technology is hiring 
Position: Associate Software Engineer
 Apply: https://bit.ly/3efo3at
 All the best."
-1001309472884,"Wipro Hiring Fresher For Associate Role | Any Graduate | Hyderabad

Location : Hyderabad

Qualification : Any Graduate

Work Experience : Fresher

Apply Link : https://bit.ly/34rWmqj

Telegram Group Link : https://t.me/fresheroffcampus"
-1001562730876,"`Hewlett Packard(HP) Hiring Software Engineer `| 8LPA
Batch : 2018/2019/2020/2021

http://careers.hpe.com/job/Hewlett-Packard-Enterprise-Bangalore-Software-Engineer-Karnataka/155283025

Join t.me/placementkit"
-1001562730876,"`Cisco Off Campus | 2022 |  B.Tech` |  8.5+ CGPA

https://jobs.cisco.com/jobs/ProjectDetail/Software-Engineer-New-Grad-India-UHR/1337690
   
__Share ____t.me/placementkit____ in your College Groups__"
-1001135264574,"**10 out of 24 Best Opportunity!!**

**PhonePe** is hiring Interns!

Application for Internship at PhonePe is open for MBA 2018-20 Batch.
 On the basis of performance, Job Offer will offered.

 Details: Check out our recent Instagram story at **https://bit.ly/oc_insta**
_______________________________
Posting 10+ Educational Opportunities daily:
 *Instagram:* https://bit.ly/oc_insta
 *Telegram:* https://t.me/opportunitycellofficial
 *WhatsApp:* http://bit.ly/join_oc
 *Facebook:* https://bit.ly/oc_facebook
 *LinkedIn:* https://bit.ly/linkedin_oc
_______________________________"
-1001309472884,"Cognizant Fresher Hiring | Programmer Analyst Trainee | Chennai | B.E B.Tech M.tech

Apply Here : https://fresheroffcampusjobs4u.blogspot.com/2021/05/cognizant-recruitment-2021-for.html"
-1001562730876,"DXC is Hiring | B.Tech CS/IT

https://bit.ly/3msRUjA**

Telegram -** t.me/placementkit"
-1001590952025,"Microsoft hiring Interns for Software Engineer role
Qualification: BE/ B.Tech/ ME/ M.Tech
Location: Across India
2020/2021 graduates can apply
Apply Now: https://nexturl.in/AeZPl"
-1001590952025,"IBM is hiring freshers for Associate Systems Engineer
Location: Bangalore 
Any Graduates/ Post Graduates, BE, B.Tech, MBA, MCA, ME, M.Tech can apply
Apply Now: https://nexturl.in/QPcno"
-1001590952025,"Flipkart is hiring for Software Development Engineer I position
Qualification: BE/B.Tech (CSE, IT, ECE)
Location: Bangalore
Experience: 1 - 2 Years
2020 and 2021 graduates can apply
Apply Now: https://nexturl.in/AHxQM"
-1001184271074,"IBM ishiring 
Position: Associate Software Engineer
 Apply: https://bit.ly/3dvQe5R
 All the best."
-1001135264574,"**Boston Consulting Group (BCG) is hiring!!
**
Boston Consultancy Group is offering a Virtual Internship Program to complete online assignments, learn from experts and gain certificate from the prestigious BCG.

**Position:**
Intern

**Education:**
Students pursing Graduation or Higher Level of Studies.

**Link:**
https://www.linkedin.com/posts/opportunitycell_opportunities-opportunitycell-covid19-activity-6686167191479484416-gIQv

Comment if you're interested! Will share the Link within 24 Hours. *""Tag or Comment for better reach! ""*
All the best"
-1001609679653,"**Uber Off Campus Drive | For Software Engineering Intern**

Degree: BE , B Tech

Batch: 2022, 2023

Salary: INR 50k  60k Per Months*

Experience: Fresher

**Apply Link**: https://placementkit.in/uber-off-campus-drive/

**Telegram**: https://t.me/offcampusdrive_it

**Share This Info To Your Friends and WhatsApp Group**"
-1001135264574,"**Amazon is hiring Interns!**

**Position:**
Intern

**Qualification:**
 Any Educational Background
 Project Management Skills, Positive Outlook and Willingness to Learn.

**Location:**
New Delhi

**How to Apply:**
https://bit.ly/32u7N0S

All the Best 
_______________________________
Posting 10+ Educational Opportunities daily:
 Instagram: https://bit.ly/oc_insta
 Telegram:https://lnkd.in/gVzTsTX
 WhatsApp:http://bit.ly/join_oc
 Facebook:https://bit.ly/oc_facebook
 LinkedIn:https://bit.ly/linkedin_oc
_______________________________"
-1001309472884,"TEKsystems Off Campus Hiring Fresher For Trainee Engineer

Location : Bangalore / Hyderabad

Qualification : B.E / B.Tech / M.E / M.Tech 

CTC : 5 LPA

Work Experience : Fresher

Apply Link : https://bit.ly/3fxwgsw

Telegram Group Link : https://t.me/fresheroffcampus"
-1001590952025,"Goldman Sachs hiring freshers for Engineer position
CTC: 22 LPA
Batch: 2022 and 2023
Qualification: B.E/B.Tech/MCA/M.E/M.Tech
Apply Now: https://nexturl.in/sqKKU"
-1001135264574,"**UnitedNations** is hiring **Interns**!

**Position**:
1. Public Affairs
2. Economic Affairs

**How to Apply:**
A)https://careers.un.org/lbw/jobdetail.aspx?id=138099&Lang=en-US
B)https://careers.un.org/lbw/jobdetail.aspx?id=130591&Lang=en-US

All the Best "
-1001609679653,"**Accenture off Campus Drive 2022 | For New Associate**

Degree: Any Graduation

Branch: All Branch

Batch: Not Mentioned

Salary: INR 3.5 to 4.5 LPA

Experience: Fresher

**Apply Link**: https://placementkit.in/accenture-off-campus-drive-2022/

**Telegram**: https://t.me/placementkit

**Share This Info To Your Friends and WhatsApp Group**"
-1001309472884,"CloudOnHire Off Campus Hiring Fresher For Software Trainee

Location   : Work From Home

Qualification   : B.E/B.Tech

Batch     : 2021 only

Work Experience : Fresher

Apply Link   : https://bit.ly/3uQmdTI

Telegram Group Link : https://t.me/fresheroffcampus"
-1001184271074,"Intel is hiring 
Position: SoC Design Student Intern
 Apply: https://intel.ly/3dIQYTP
 All the best."
-1001309472884,"Deloitte Hiring Fresher For Associate Solution Advisor

Location : Hyderabad,Delhi,Bangalore

Qualification : BTech/MBA/MCA

Work Experience : Fresher to 2 Year

CTC  : 8.5 LPA

Apply Link : https://bit.ly/3yUaGpM

Telegram Group Link : @fresheroffcampus"
-1001309472884,"Oracle Hiring Fresher For Software Developer

Location  : Bangalore

Qualification  : B.E/B.Tech/M.E/M.Tech

Batch   : 2019/2020/2021

Work Experience : Fresher - 2 years

CTC  : 9 LPA

Apply Link  : https://bit.ly/3wKYAhd

Telegram Group Link : https://t.me/fresheroffcampus"
-1001184271074,"Wipro is hiring 
Position: Offcampus Drive
 Apply: https://bit.ly/2QCQruQ
 All the best."
-1001590952025,"Cummins is hiring for Computer Software Engineer
Location: Pune, 0 - 2 Years experience
Salary & Batch not disclosed
Apply Now: https://nexturl.in/e3dFr"
-1001309472884,"HackerEarth Hiring Fresher For Content Analyst Intern

Location : Bengaluru

Qualification : Any Graduate

Work Experience : Fresher

Apply Link : https://bit.ly/2SKzBvl

Telegram Group Link : https://t.me/fresheroffcampus"
-1001380637350,"`Intel Hiring Interns

`https://jobs.intel.com/ShowJob/Id/2782182/Wireless%20Software%20Development%20Engineer%20Intern

~ via @PrepFlix"
-1001609679653,"**IBM Hiring | For Software Engineer Intern**

 Degree: Any Degree, Master
 Batch: 2018, 19, 20, 21, 22
 CTC -  30k Per Month's*

 Apply Link - https://placementkit.in/ibm-off-campus-drive-for-software-engineer-intern/

 Telegram - https://t.me/placements_study_materials"
-1001309472884,"ITOrizon Hiring Fresher For Full Stack Java Developer

Location : Bangalore,India

Qualification : B.E/B.Tech/B.Sc/M.Tech

Batch : 2019/2020/2021

Work Experience : 0 - 1 Year

CTC : 4 - 6 LPA

Apply Link : https://bit.ly/3uOR2rI

Telegram Group Link : https://t.me/fresheroffcampus"
-1001590952025,"Cisco is hiring for Software Engineer  Cloud Application Development (Intern) Location: Bangalore
Qualification: BE/ B.Tech/ M.Tech/ MCA
Batch: 2022
CTC: 6 LPA
Apply Now: https://nexturl.in/9Hirz"
-1001184271074,"Zebra is hiring 
Position: Software Engineer
 Apply: https://bit.ly/39t6fH8
 All the best."
-1001590952025,"Siemens hiring for Software Engineer position
Qualification: BE/B.Tech/ME/M.Tech (CSE, IT, ECE)
Experience : 0 - 2 Years
2020/2021 graduates
Apply Now: https://nexturl.in/1e5B0"
-1001562730876,"**TCS Digital Hiring**` | 2019/20/21 Batch | 7LPA``

 `**Last Date -**` `25th Feb 2022`
 `**Experience -**` `6-12 months`
`tcs.com/careers/tcs-digital-hiring

**Telegram** - t.me/prepflix"
-1001609679653,"**Capgemini Engineering PSS Hiring**

 **Degree**: BE, B TECH, MCA
 **Batch**: 2020, 2021 & 2022
 **CTC** -  4 LPA*
**Last Date**: 20 Oct 11.59 PM

** Apply Link** - https://bit.ly/3fccLIc

 **Telegram** - https://t.me/prepflix"
-1001590952025,"Amazon off campus hiring for Software Development Engineer Position
Qualification: BE/ BTech/ ME/ MTech
Location: Hyderabad
Experience: 0-2 years
Apply Now: https://nexturl.in/PPWeR"
-1001562730876,"`Adobe Off Campus Drive 2021 | SDE I`

https://adobe.wd5.myworkdayjobs.com/en-US/external_experienced/job/Bangalore/Software-Development-Engineer_R112028-1

Group - t.me/placementkit"
-1001609679653,"**Wipro Hiring For Administrator**

 **Degree**: Any Graduate 
 **Batch**: 2018, 19, 20, 21, 22
 **CTC** -  6 LPA*

 **Apply Link** - https://bit.ly/3eY7nbo

 **Telegram** - https://t.me/offcampusdrive_it"
-1001562730876,"`Tech Mahindra Off Campus Dri`ve | Batch - 2020 & 2021

registration.techmahindra.com/Candidate/RegDefault.aspx

**Telegram** - t.me/placementkit"
-1001309472884,"T-Systems Hiring Fresher For Software Engineer | Maharashtra colleges only

Location : Pune

Qualification : B.E B.Tech

CTC : 3.5 LPA

Work Experience : Fresher

Apply Link : https://bit.ly/3frT3Wp

Telegram Group Link : https://t.me/fresheroffcampus"
-1001309472884,"Allscripts Off Campus Hiring Fresher For Associate Software Engineer

Location   : Bengaluru

Qualification   : B.E/B.Tech CS/BCA/MCA/B.Sc CS

Batch     : 2019/2020/2021

Work Experience : Fresher

CTC    : 3.5 - 5 LPA

Apply Link   : https://bit.ly/3x0qohh

Telegram Group Link : https://t.me/fresheroffcampus"
-1001609679653,"**Cognizant Off Campus Drive 2022 | For Manager Projects**

Degree: BE, B Tech, BSC, MSC, MCA

Branch: Any Branches

Batch: 2018, 19, 20, 21, 22

Salary: INR 3.6 LPA*

Experience: Fresher

**Apply Link**: https://placementkit.in/cognizant-off-campus-drive-2022/

**Telegram**: https://t.me/offcampusdrive_it

**Share This Info To Your Friends and WhatsApp Group**"
-1001609679653,"**Wipro Hiring For Associate**

 **Degree**: Any Graduate
 **Batch**: 2018, 19, 20, 21, 2022
 **CTC** - INR 3.5 LPA*

** Apply Link** - https://placementkit.in/wipro-off-campus-hiring-2022/

 **Telegram** - https://t.me/placements_study_materials"
-1001309472884,"Engagedly Hiring Fresher For Engineer - Quality Assurance

Location   : Bengaluru

Qualification   : B.E/B.Tech/M.E/M.Tech/MCA

Batch   : 2019/2020/2021

Work Experience : Fresher

Apply Link   : https://bit.ly/3qz0pvn

Telegram Group Link : https://t.me/fresheroffcampus"
-1001184271074,"Honeywell is hiring 
Position: Software Engineer
 Apply: https://bit.ly/3s8FvTL
 All the best."
-1001184271074,"Microchip is hiring 
Position: SDE 1
 Apply: https://bit.ly/31e8Znk
 All the best."
-1001562730876,"`JK Technosoft is Hiring | 2021 Batch | B.Tech, MCA
 3.5 LPA`

https://bit.ly/3uySCj3**

Telegram -** t.me/placementkit"
-1001590952025,"Capgemini Engineering Off Campus Drive Hiring Freshers Of BE/BTech
Batch: 2020/2021
Location: Bangalore/ Hyderabad/ Coimbatore
Apply Now: https://oflatest.net/bio/"
-1001609679653,"**TCS Hiring For** **Internship Program**

 **Degree**: BE, B Tech, ME, M Tech, PHD
 **Batch**: 2020, 2021, 2022, 2023
 **CTC** - INR 20K PM*

 **Apply Link** - https://jobforfreshar.in/index.php/tcs-recruitment-off-campus-2022/

 **Telegram** - https://t.me/placements_study_materials"
-1001609679653,"**Immediately Joining Drive 2022 | For Associate Software Engineer**

Degree: BE, B Tech, ME, M Tech, MCA

Branch: Any Stream

Salary:  4.5 LPA*

Experience: Fresher

**Location: Work From Home

Apply Link**: https://placementkit.in/immediately-joining-drive-2022/

**Share This Info To Your Friends and WhatsApp Group**"
-1001562730876,"GAVS technology code 
Telegram: https://t.me/placementkit
Share your friends & whatsapp group"
-1001590952025,"Hubbell hiring for Associate Engineer position
Qualification: BE/B.Tech - Mechanical
Location: Chennai
Experience : 2 - 6 Years
2018/2019 graduates can apply
Apply Now: https://nexturl.in/DD8A4"
-1001135264574,"**3 out of 24 Best Opportunities!**

Office of **Mr.Jyotiraditya Scindia,** Member of Parliament, Ex.Central Minister, is **hiring Interns**

 Proficiency in English & Hindi is must.
 Full Time Job Offer to best interns.
 Stipend Available during Internship.

Details:Check out our Recent Instagram Story: https://bit.ly/oc_insta"
-1001380637350,"`Thinkitive is Hiring Trainee Software Engineer | 2018,2019,2020,2021 Batch`

thinkitive.com/company/freshers-software-engineer.html

~via @PrepFlix"
-1001590952025,"Capgemini is Hiring Freshers for Software Engineer/ Test Engineer Position
Branch: BE/ BTech/ BCA/ MCA
Batch: 2021
Location: Bangalore, Chennai, Coimbatore, Gurgaon, Hyderabad, Noida, and Pune
Secret Code: 86452138
Apply Now: https://nexturl.in/Cv5Wx"
-1001562730876,"**Quick Heal March Off Campus Drive 2022**

**Company Name**: Quick Heal

**Role**: Cloud Developer

**Location**: Pune

**Experience**: Freshers

**Qualification**: B.E/B.Tech

**Job Type**: Full Time

**Salary**: INR 5.25 LPA

**Apply link**: https://jobforfreshar.in/index.php/quick-heal/

**Main Telegram**: https://t.me/placementkit

**Whatsapp**: https://chat.whatsapp.com/DSEfdRun1L42ObeLVQWBem

**You Tube**: All About Job For Fresher 
Link: https://youtu.be/_OM5NkUVE1Y

 Share This Info To Your Friends and WhatsApp"
-1001135264574,"**Xiaomi India** is hiring **Interns** !!!

**Eligibility**:
CPT/IPCC

**Details**: https://bit.ly/mi_oc

Note: PAID Internship

All the Best!"
-1001380637350,"`Hotstar Hiring Interns`

https://jobs.lever.co/hotstar/c02f1de4-699c-4e95-a783-48b64eba7f09

**Telegram**: @prepflix"
-1001380637350,"```American Express Hiring Engineer Trainee | 2021 Batch

```https://jobs.americanexpress.com/global/jobs/20006419

~via @prepflix"
-1001309472884,"NTT Hiring Fresher For Graduate Trainee Bangalore

Location : Bangalore

Qualification : Any Graduate

Work Experience : Fresher

Apply Link : https://bit.ly/34wdQlw

Telegram Group Link : https://t.me/fresheroffcampus"
-1001380637350,"`Placement Materials

`**TCS NQT Material
**bit.ly/nqtmegapack1

**Capgemini Material
**bit.ly/cgmaterial"
-1001590952025,"GlobalFoundries is hiring for Associate Engineer - Yield Engineering
Location: Bangalore
Qualification: B.Sc/Diploma
Experience: 0 - 8 Years
CGPA: 60% or 6.5 GPA and above
Batch: 2020/2021 graduates can apply
Apply Now: https://nexturl.in/FE8P3"
Channel,Message
-1001184271074,"Dell is hiring 
Position: Software Engineer
 Apply: https://dell.to/3l7mOgA
 All the best."
-1001419646388,"*Have you Registered for TCS NQT '21 and not sure of how to prepare?*
or
*Are you from 2021/22/20/19 batch and wanted to know if and why you should give TCS NQT ?*
or
*Are you from a Core Branch and are worried about your placement?*

In this video I have shared complete details of TCS NQT Exam to be conducted in Feb 2021 and The 15 days strategy to crack #TCSNQT with a complete roadmap.

Key Points :
-Batch of *2021/22/20/19* Eligible.
-All branches Eligible.
-No *CGPA* Criteria
-No Registration Fee.
- *Aptitude/Reasoning* (Major) and Coding (Basic)
-More than 15+ IT Companies hiring through *NQT score*.

https://www.linkedin.com/posts/arshgoyal_tcsnqt-tataconsultancyservices-placement-activity-6761544251764445184-jRPt"
-1001135264574,"**UNDP is hiring Interns!**

**Position:**
 Livelihood Promotion Intern
 COVID Response Intern

**Location:**
India

**Details:** https://bit.ly/undp_"
-1001562730876,"`Cognizant Hiring GenC Developer [Off Campus] | 2019 2020 2021 Batch 
4LPA

 `**Last Date -**` 24 Oct 2021

`app.joinsuperset.com/join/#/signup/student/jobprofiles/cb1b75ce-18ba-4a7f-99c3-b9a35a1dc80f

**Telegram** - t.me/placementkit"
-1001590952025,"HPE is hiring for Development Engineer
Qualification: Bachelors, Masters Degree
Experience: 0 - 2 Years
Location: Bangalore
Apply Now: https://nexturl.in/LHoJ8"
-1001380637350,"`KPIT HIRING | 2021 Batch | 3.6lpa & 5.5lpa

`https://assessment.hackerearth.com/challenges/hiring/kpit-campus-hiring-challenge/

~via @prepflix"
-1001419646388,"Do like share and comment on the post,  and checkout complete Procedure for American Express Hiring!"
-1001609679653,"**Wipro Hiring 2022 | For Developer Analyst**

 **Degree**: Any Graduate
 **Batch**: 2018, 19, 20, 21, 2022
 **CTC** -  3.5 LPA*

 **Apply Link** - https://bit.ly/3TiYRU1

 **Telegram** - https://t.me/offcampusdrive_it"
-1001609679653,"**Wipro Hiring | For Associate**

 **Degree**: Any Graduate
 **Batch**: 2018,19,20,21,2022
 **CTC** -  3.5 LPA*

 **Apply Link** - https://bit.ly/3PLUcXJ

 **Telegram** - t.me/prepflix"
-1001309472884,"Prolifics Off Campus Hiring Fresher For Trainee Software Engineer

Live Exam : 1st Jun To 3rd Jun

Location : Hyderabad Pune

Qualification : B. Tech/M. Tech/B.E/MCA

Batch : 2019/2020/2021

Work Experience : Fresher

CTC : 3 LPA

Apply Link : https://bit.ly/2SQfn2Y

Telegram Group Link : https://t.me/fresheroffcampus"
-1001609679653,"**Accenture Hiring 2022 | For New Associate  Query Management**

 **Degree**: Any Graduate
 **Batch**: 2018, 19, 20, 21, 22
 **CTC** -  3.5 LPA*

 **Apply Link** - https://bit.ly/3qe7Jgp

 **Telegram** - https://t.me/offcampusdrive_it"
-1001590952025,"DXC off campus hiring for Associate Software Engineer position
Qualification: BE/B.Tech  (CSE, IT, ECE)
Location: Bangalore
2020 and 2021 graduates can apply
Apply Now: https://oflatest.net/bio/"
-1001590952025,"Larsen & Toubro (L&T) is hiring for Graduate Engineer trainee position
Location: Across India
Qualification: Diploma/ BE/ B.Tech
Experience: 0 - 5 Years ( Freshers )
Salary: 2 - 7 LPA
https://nexturl.in/rczsG"
-1001309472884,"Amdocs Hiring Fresher For System Analyst B.E / B.Tech Graduates

Location  : Across India

Qualification  : B.E/B.Tech

Batch   : 2019/2020/2021

Work Experience : Fresher

Apply Link  : https://bit.ly/35lPPOl

Telegram Group Link : https://t.me/fresheroffcampus"
-1001562730876,"Hyundai Motor is Hiring | 2020 | 2021**
 **3.7 LPA | 3yrs Bond

https://career.hmie.in/public/job-posting/4139/software-engineer-trainee-

__Join ____@placementkit__"
-1001590952025,"CGI hiring for Junior Developer role
Location: Bangalore
Qualification: BE/B.Tech (All Streams)
2019, 2020, and 2021 passouts can apply
Apply Now: https://nexturl.in/yk3nD"
-1001609679653,"**TCS Recruitment Drive | For National Qualifier Test**

Degree: Diploma, BE, B Tech, BA, B Com, BBA, B SC, BCA, ME, M Tech, MCA, MA, M Com, MSC

Branch: Any Branches

Batch: 2018, 19, 20, 21, 22, 23, 2024

Salary:  3.6 LPA*

Experience: Fresher

Location: Across India

**Apply Link**: https://jobforfreshar.in/index.php/tcs-recruitment-drive-for-nqt/

**Telegram**: https://t.me/placementkit

**Share This Info To Your Friends and WhatsApp Group**"
-1001590952025,"MetricStream is hiring for MTS-Member of Technical Staff profile for BE/BTech/MCA Only  2021 batch graduates
Salary: 6 LPA
Location: Bangalore
Apply Now: https://oflatest.net/bio/"
-1001299734537,"For free courses and internship updates:


*Telegram Link*
t.me/free_courses_and_intern_updates



Share with others!"
-1001419646388,https://www.linkedin.com/posts/arshgoyal_offcampusdrivefor2021-walmart-hiring-activity-6805450005067927553-gc26
-1001380637350,"```ECS Software Engineer Hiring Challenge 2021 | 0-4 Year | BE/B.Tech | 20 LPA

```**OPENS**:  JAN 08, 06:30 AM
**CLOSES**: JAN 17, 12:25 PM

https://assessment.hackerearth.com/challenges/hiring/ecs-software-engineer-cloud-hiring-challenge/

**Telegram**: @prepflix"
-1001135264574,"**Saksham Prerak,TISS** is hiring **Capacity Building Specialist's**

 **Eligibility:** MPH, MHA, MSW, Psychology and other Health Allied Fields.

 **Salary:** Rs.50,000 per month.

**Details:** https://bit.ly/399jxqY
___________________________
Posting 10+ Educational Opportunities daily:
 Instagram:https://bit.ly/oc_insta
 Telegram:https://lnkd.in/gVzTsTX
 WhatsApp: http://bit.ly/join_oc
 Facebook: https://bit.ly/oc_facebook
 LinkedIn: https://bit.ly/linkedin_oc
___________________________"
-1001562730876,"Old channel **Coding Guy** get copyright strike I don't know why  
Do support this new channel 
@placementkit

From tomorrow we will bring everything again."
-1001590952025,"Volvo hiring for Engineer - Drum Brakes
Location: Bangalore
Qualification: BE/B.Tech/ME/M.Tech - Mechanical
Experience: 3 - 6 Years
2016/2017/2018 graduates can apply
Apply Now: https://nexturl.in/u1kBT"
-1001380637350,"`Wipro Phase 2 WILP | 2021 Batch | BCA BSC

`[Apply Link

](https://campus-wipro.icims.com/jobs/2573515/event---phase-2-wilp-hiring-fy-2021/job?mobile=false&width=1150&height=500&bga=true&needsRedirect=false&jan1offset=330&jun1offset=330)~via @prepflix"
-1001309472884,"Tekion Hiring Fresher For Associate Software Engineer

Location : Bangalore

Qualification : B.E / B.Tech

Work Experience : Fresher

Apply Link : https://bit.ly/2TnNnEg

Telegram Group Link : https://t.me/fresheroffcampus"
-1001135264574,"Hey OC Members!!

We have shared **15+ wonderful opportunities** which includes Internships and Jobs in different fields in our Instagram Stories!

**Check it out now and Start Applying for them ASAP!**

Link: https://bit.ly/oc_insta"
-1001309472884,"IGT Solutions Hiring Fresher For Process Associate | 12th / Droupouts /Under Graduate / Any Graduates

Location : Pune and Bhopal

Qualification : 12th / Droupouts /Under Graduate / Any Graduates

Work Experience : Fresher to 1 Year

CTC    : 3.5 LPA

Apply Link : https://bit.ly/3vCaSaS

Telegram Group Link : @fresheroffcampus"
-1001309472884,"Angular Minds Hiring Fresher For Software Developer

Location   : Pune

Qualification   : B.E/B.Tech

Batch     : All Batch

Work Experience : Fresher

Apply Link   : https://bit.ly/3pqb8aY

Telegram Group Link : https://t.me/fresheroffcampus"
-1001135264574,"Good Morning OC Members

Hope you're doing well!

**Just now we have shared 20+ Opportunities in our Instagram Stories which may help you & your network.**

 **Highlights**
 Business Development Interns
 HR,Sales,Marketing Interns
 Legal Interns
 Health Interns
 Research Interns
 Content Writer Interns
 Analyst
 Agriculture Manager
 IT Roles
 Sales Manager
 Food Photographers
 Online Educators
 Digital Marketing Experts
 WordPress Developer's
 Graphic Designer's

**Link of our Instagram Page:** https://bit.ly/oc_insta

P.S.: We have **already shared 150+ Opportunities** from different fields, PLZ do checkout the highlights.

All the Best "
-1001309472884,"Technicolor Hiring Fresher For Software Intern 12 Months

Location   : Chennai

Qualification   : M.E/M.Tech/Others

Batch     : Any Batch

Work Experience : Fresher

Intenship  : 12 Months

Apply Link   : https://bit.ly/34PYwjy

Telegram Group Link : https://t.me/fresheroffcampus"
