Channel,Message
-1001299734537,"Punch is hiring Backend Developer Intern

Link - https://bit.ly/39rHBqb"
-1001299734537,https://www.linkedin.com/posts/pankhurijain26_freshersjob-fresherhiring-freshers2021-activity-6846071091706810368-9k38
-1001299734537,https://www.linkedin.com/posts/xdoodler_intern2021-intern2022-internshipopportunity-activity-6846693726060863488-79s_
-1001299734537,https://www.linkedin.com/posts/yadu-singla_jobs-hiring-recruiting-activity-6846640430096953344-Dwuo
-1001299734537,https://www.linkedin.com/posts/kushdeep-mittal-65a527126_hiring-sharechat-referral-activity-6846518178424725504-DxJf
-1001299734537,https://www.linkedin.com/posts/r4mkum4r_atlassian-jobhiring-backend-activity-6846672972367851520-rRK4
-1001299734537,https://www.linkedin.com/posts/rahul-lather_hiring-opportunity-competitiveprogramming-activity-6846782002910302208-2OVm
-1001299734537,https://www.linkedin.com/posts/navjot-bansal-a67b87137_hiring-cloud-oracle-activity-6845946252954255361-RkT5
-1001299734537,https://www.linkedin.com/posts/aditya-hicounselor_referral-hiring-tiktok-activity-6846822544515956737-sKm4
-1001299734537,https://www.linkedin.com/posts/vashishtabhinav275_hiringalert-sdejobs-sde2-activity-6846746537880559616-Zxu1
-1001299734537,https://www.linkedin.com/posts/aleodor-tabarcea_hiring-creative-javascript-ugcPost-6844562013415378944-EWA1
-1001299734537,"We at Devlance are hiring full stack web and app developers 

Techstack required:-
1. Flutter Developer 
2. ReactJs Developer
3. NodeJs Developer 

Experience:- 1 yr atleast with some good project in their portfolio

Payout:- 15K per month 

If anyone interested then send your resume at contact@devlance.in

#devlance #reactjs #nodejs #expressjs #mongodb #django #python #sql #flutter #developers #hiring #jobs #linkedin #connections #fullstackdevelopment #fullstackdeveloper #fullstackjobs #fulltimejob #parttimejobs #freelance"
-1001299734537,"Bain and Company is hiring Interns(TSG Software Engineering)

https://www.linkedin.com/jobs/view/2731204677/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=COMPANY_RECRUIT&refId=v7bqfSzccOmiFuRuNzontw%3D%3D&trackingId=khYC%2FjZhkHtWYkDtKWziVw%3D%3D&trk=flagship3_search_srp_jobs"
-1001299734537,https://www.linkedin.com/posts/denisantony_hiring-delhivery-activity-6843869161039511552-ymhJ
-1001299734537,https://www.linkedin.com/posts/sajalsubodh_webdeveloper-appdevelopment-hiring-activity-6847037655742496768-Sh0s
-1001299734537,https://www.linkedin.com/posts/rahul-lather_hiring-opportunity-competitiveprogramming-activity-6846782002910302208-2OVm
-1001299734537,https://www.linkedin.com/posts/scsk_hiring-frontend-backend-activity-6847018045513322496-Ik_R
-1001299734537,https://www.linkedin.com/posts/rahul-jaideep-mathur_startups-hiring-india-activity-6847039949829677056-DfyA
-1001299734537,https://www.linkedin.com/posts/aman-bhandula-b71032132_yc-backed-farmako-is-hiring-reactjs-interns-activity-6847114845012193280-enzr
-1001299734537,https://www.linkedin.com/posts/aman-kumar-bab670123_tokopedia-hiring-careers-activity-6847182914224963585-cSue
-1001299734537,https://www.linkedin.com/posts/venkatraman-v-p-b3730644_amazonindia-hiringengineers-amazonshipping-activity-6847148220464803840-YUsV
-1001299734537,https://www.linkedin.com/posts/satya-sai-404525161_hello-we-are-hiring-for-a-remote-instructor-activity-6845997288997888001-LtHI
-1001299734537,"Sophos is hiring Interns

Link - https://www.linkedin.com/jobs/view/2726803881"
-1001299734537,"IBM is hiring Interns

Link - https://careers.ibm.com/job/13573594/intern-remote/?codes=SN_LinkedIn"
-1001299734537,https://www.linkedin.com/posts/maghavgoyal_hiring-jobs-sde-activity-6847386826425061376-_3vF
-1001299734537,https://www.linkedin.com/posts/nikhil-muz_we-are-hiring-reactjs-interns-at-farmako-activity-6847353752685449216-eBFj
-1001299734537,https://www.linkedin.com/posts/madhviasthana_intern-hiring-jobs-activity-6847444687821815808-1HrF
-1001299734537,https://www.linkedin.com/posts/shreyas-chandel-6b7400201_hi-connections-ion-is-hiring-for-2021-btech-activity-6847480462705881088-C29s
-1001299734537,"OLA Electric is hiring Research Interns (6 months)

Link - https://ola.skillate.com/jobs/6062

For 2022/2023 undergrads"
-1001299734537,https://www.linkedin.com/posts/saumya02_zeta-is-hiring-on-instahyre-apply-now-activity-6847407574736756736-HCOE
-1001299734537,https://www.linkedin.com/posts/madan-upadhayay-75667714b_salesforce-hiringdeveloper-jobs-activity-6847576981366730752-hMJu
-1001299734537,https://www.linkedin.com/posts/ananya-upadhyay-597208191_hiringalerts-2021hiring-opportunitiesbyananya-activity-6847776095882752000-B25B
-1001299734537,https://www.linkedin.com/posts/shashanksanket_referral-hiring-tech-activity-6847062566208991232-_59L
-1001299734537,"Data Science Internship at Punch

Link - Check out this job at Punch!: https://www.linkedin.com/jobs/view/2733917317"
-1001299734537,"For 2023/24 Batch

https://jobs.smartrecruiters.com/ni/Twitter2/492e07fe-11df-4cc6-8728-6813adfbbcba-2022-engineering-internships-japan-and-asia-pacific-japac-"
-1001299734537,https://www.linkedin.com/posts/ravi-singh-483201108_oracle-bengaluru-hiring-activity-6848163504604667904-LRAD
-1001299734537,https://www.linkedin.com/posts/shubham-singh-30522212b_hiring-career-jobseek-activity-6844216561021136896-ot8Z
-1001299734537,"Trell is hiring 

Link - https://www.linkedin.com/posts/shruti-agrawal-70aba480_google-forms-create-and-analyze-surveys-activity-6848138210007244800-AdB5"
-1001299734537,https://www.linkedin.com/posts/manthangupta109_hiring-jobs-activity-6848255362722783232-fjGE
-1001299734537,"Amazon looking for SDE-1 Profile

https://www.linkedin.com/posts/pushan-gupta-7a96b660_hiringalert-hiring-softwaredevelopers-activity-6848300194480590848-SZXx"
-1001299734537,"IBM is hiring Intern/Project Trainee 

Link - https://ibm.contacthr.com/92252183?Codes=SN_LinkedIn"
-1001299734537,https://www.linkedin.com/posts/neil-sreshta_hiring-productmanager-fintechjobs-activity-6848292194076377089-1Qhv
-1001299734537,"CRED is looking for freshers with 0-6 months of experience for Backend SDE role.

https://jobs.lever.co/cred/f8542d07-0323-4f22-8352-00045b4bf9e4p0"
-1001299734537,"Amazon is hiring SDE Interns

Link - https://www.linkedin.com/jobs/view/2730472792/

Referrals are available for this position."
-1001299734537,https://www.linkedin.com/posts/kajalg_recruiting-hiring-rubrik-activity-6848175752660291584-e5dL
-1001299734537,"Trivago is hiring Data Analyst 

Link - https://www.linkedin.com/posts/aishwarya-nair-21091994_data-analyst-product-activity-6847333822401388544-SLOn"
-1001299734537,"Salesforce is hiring AMTS 
2021 grads

Link - https://www.linkedin.com/posts/amitabh-srivastav-aa2052132_salesforce-is-hiring-for-multiple-positions-activity-6848493137086734337-3TFR"
-1001299734537,"Scaler Academy is hiring Graphic Designer

Link - https://www.linkedin.com/posts/aaliya-baxamusa-01641a138_scaler-academy-is-hiring-on-instahyre-apply-activity-6848484567146405888-Yw2i"
-1001299734537,"We are hiring for paid interns for 6 months (full time)
1) Video Animator (2D- 3D)

Apply. Here
 https://dare2compete.com/o/video-animation-2d-3d-internship-stockpe-216572"
-1001299734537,"Pepcoding is hiring Data Analyst 

Link - https://www.linkedin.com/posts/jazzy96_google-forms-create-and-analyze-surveys-activity-6848162047914594304-Upkl"
-1001299734537,"1mg is hiring 

https://www.linkedin.com/posts/rahul-sant-4a4bb0136_careers-at-1mg-activity-6848254401224695808-dmBR"
-1001299734537,"Rakuten India is hiring Interns!
in domains of:
1. Python or C++ 
2. html and JavaScript 
3. Data Analytics 
4. UI UX design for website 
5. Journalism/ Marketing/ PR Communications

Eligibility : 2023 Batch

Send the updated CV on unna.govindarajan@rakuten.com keeping arpit.prakash@rakuten.com and keerthi.prakash@rakuten.com in cc with the subject title  Internship Opportunity at MTSD Rakuten India "
-1001299734537,https://www.linkedin.com/posts/ananya-roy-16b0a491_ola-cabs-is-hiring-for-sdet-3-software-activity-6848571419048194048-Zpdt
-1001299734537,"Sharechat is looking for SDE-1 Backend.

2021 grads with 3-4 months of FTE experience can also apply.

https://www.linkedin.com/posts/ananya-upadhyay-597208191_requirements-sharechat-hiringalerts-activity-6848547567949754369-mY1r"
-1001299734537,"Adobe is looking for SRE/DevOps Engineers

https://www.linkedin.com/posts/aniketsharad_hiring-kubernetes-infrastructure-activity-6848537451099774976-26es"
-1001299734537,https://www.linkedin.com/posts/chaitany_innovaccer-hiring-softwareengineer-activity-6848658707505590272-S3tM
-1001299734537,https://www.linkedin.com/posts/pushan-gupta-7a96b660_hiringalert-hiring-softwaredevelopers-activity-6848300194480590848-SZXx
-1001299734537,https://www.linkedin.com/posts/riddhi-dutta_hiring-softwareengineerjobs-internships-activity-6848553947985256448-1uaj
-1001299734537,https://www.linkedin.com/posts/santoshmkodi_paypal-is-hiring-on-instahyre-apply-now-activity-6846373929959981057-ecjV
-1001299734537,"https://www.linkedin.com/jobs/view/2730881900/?refId=Cfz0hRMLRnmxsvT%2FJSlXMw%3D%3D

Product Manager hiring"
-1001299734537,https://careers.bakerhughes.com/global/en/job/BAHUGLOBALR31441/Digital-Technology-Internship-2022-India
-1001299734537,"https://careers.cometchat.com/jobs/Ryrm19xuE4Co/software-developer-software-engineer-fresher?ft_source=2000146092&ft_medium=2000139527

SDE hiring for Freshers"
-1001299734537,"Fanplay Technologies is hiring Product Interns (2 months)

Link - https://www.linkedin.com/posts/priteshkr_internship-product-hiring-activity-6848895564982087680-99_n"
-1001299734537,"Zoomcar is hiring across multiple positions 

Link - https://www.instahyre.com/jobs-at-zoomcar/"
-1001299734537,"Razorpay is looking for Frontend developers for multiple levels.

https://www.linkedin.com/posts/sujayraaj_frontend-developer-hiring-activity-6849234239146250240-LL0L"
-1001299734537,"Meesho is looking for multiple roles.

https://www.linkedin.com/posts/shashanksanket_hiring-tech-referralprogram-activity-6849212774002909185-1sjs"
-1001299734537,"Trilogy Innovations ( earlier known as Codenation Innovation ) is looking for SDE/SDE Interns from 2022/23 Batch.

Internship Stipend: 1.5 lpm
FT CTC: 36.5 lpa

https://internfreak.co/jobs-and-internship-opportunities/trilogy-innovations-is-hiring-sde-sde-intern"
-1001299734537,"Goldman Sachs is hiring.
Min exp. Req: 6 months+

https://www.linkedin.com/posts/dhruv-singhal-b4947717a_goldmansachs-hiring-activity-6849385415405838336-ZQrY"
-1001299734537,https://www.linkedin.com/posts/pallaviasuri_hiring-opportunity-qa-activity-6849263401244344320-u-rM
-1001299734537,"Upstox is hiring Software Development Engineers 

Link - https://jobs.lever.co/upstox/18b78ef0-24e7-4e91-815c-9b8c58df2711/apply?lever-source=LinkedIn

For 2022 grads

Location - Mumbai/Bangalore"
-1001299734537,"Vimeo is hiring SRE Interns

Link - https://boards.greenhouse.io/vimeo/jobs/3523090?gh_src=550f6f7c1us"
-1001299734537,"https://www.linkedin.com/posts/jennifer-yihui-zhou-1155b714_software-engineer-early-career-campus-activity-6849559881616371712-3HqA

Google is hiring Software Engineers"
-1001299734537,"AMD is hiring across multiple levels 

Link - https://www.linkedin.com/posts/lmbabu_new-month-new-opportunities-amd-is-hiring-activity-6849675927190949888-Q--S"
-1001299734537,https://www.linkedin.com/posts/ombharatiya_were-hiring-across-multiple-roles-in-our-activity-6849638218137260032-EnIg
-1001299734537,"Intel is hiring Interns

Link - https://www.applytracking.com/x.aspx?method=direct&type=apply&board=D92FCD45-1292-4AE2-B555-D7A273418B42&Job=JR0188235&ClientCode=11143

Student should be pursuing Masters"
-1001299734537,"HR Intern hiring 

Check out this job at CaratLane - A Tanishq Partnership: https://www.linkedin.com/jobs/view/2730859263"
-1001299734537,https://www.linkedin.com/posts/atharva-dharwa_hiring-opportunity-jobs-activity-6849574847153008640-A2FI
-1001299734537,https://www.linkedin.com/posts/rahul-gupta-a5a21a142_hiringdevelopers-hiringalerts-hiringcoders-activity-6849905480874168320-lYX4
-1001299734537,https://www.linkedin.com/posts/shabnam-sandhi_referral-microsoft-hiring-activity-6849969178053500928-jgib
-1001299734537,https://www.linkedin.com/posts/akshay-jain001_gojek-hiring-referral-activity-6850012191215693824-hUVT
-1001299734537,https://www.linkedin.com/posts/kinnari-gohil-008200193_bookmyshow-is-hiring-on-instahyre-apply-activity-6849563148328955904-ki_M
-1001299734537,https://www.linkedin.com/posts/rahul-gupta-a5a21a142_hiring-reactjs-reactdeveloper-activity-6850272635566256128-lIIC
-1001299734537,"Dear Hiring Manager,

I am writing this letter to express my interest in working with you all as a <Role Name> at <Company Name>.

I am a final year undergraduate at <College Name> majoring in <Course Name>. <Add some academic achievements and duration of internship you are willing to work for>

<Write a summary about yourself or write why do you want to work for their company, just show your interest here, this will help them understand how much you have researched about their company>

<Express your interest to work in their location and share all information regarding the authorization to work there in that location, if asked>

<Explain your work experience along with what you have achieved and some interesting key points>

Through these experiences, along with my coursework in <Course Name>, I am confident that I would be able to successfully navigate the challenges of a <Role Name>. I welcome the opportunity to speak with you about my qualifications and look forward to hearing from you. Thank you for your consideration.

Sincerely,
<Your Name>"
-1001299734537,"https://www.linkedin.com/posts/subhu9_hiring-sde-jobs-activity-6850723193838301184-0oQq

Pepcoding is hiring Interns

For 2022/2023/2024 grads"
-1001299734537,"**IBM Internship for 2021: Freshers | Bangalore | Expected Stipend 30k**

https://careers.ibm.com/job/13896146/intern-project-trainee-bangalore-in/?codes=JB_Indeed"
-1001299734537,"Microsoft is looking for SE freshers (batch 2021 and before)

Apply: https://www.linkedin.com/posts/shruti-gaonker-734aa91b6_microsoftjobs-microsofthiring-microsoft-activity-6850851708621381632-IubK"
-1001299734537," *Data Science/ Python Internship/Recruitment Alert*
*Apply now:* https://bit.ly/datahireint

With our technology, our clients will be able to shoot any apparel on a mannequin, and generate high-resolution catalog images with models wearing those clothes in different poses.

*Company Name*: NeuroPixel.ai 

*Position*: Data Science - Python Intern

*Duration*: 3 months (PPO Available)

*Stipend*: 9k per month

*Deadline:* 12 Noon, 7th October

Shortlisted candidates interviews will be scheduled and further instructions to the shortlisted candidates will be provided. More details in the link below.

*Apply Now:* https://bit.ly/datahireint"
-1001299734537,https://www.linkedin.com/posts/atharva-dharwa_hiring-softwareengineeringjobs-recruitment-activity-6851021881517121537-5fDV
-1001299734537,"**Grofers (SDE1 /** **SDE2 ) | Banglore** **| Freshers Eligible**

https://www.linkedin.com/posts/sancheeta-kaushal-84344375_hiring-productengineers-activity-6851043456211648512-uIc2"
-1001299734537,"Qualcomm is hiring Embedded Engineer 

Link - https://www.linkedin.com/posts/aayush-sharma-4a7564107_looking-to-hire-embedded-engineers-in-qualcomm-activity-6851057679696236544-DVMV"
-1001299734537,https://www.linkedin.com/posts/rachel-r-fernando_arzooo-hiring-productstartup-activity-6851093484091387905-gTcu
-1001299734537,"*SDE Intern hiring*

Check out this job at Qnance Research Capital LLP: https://www.linkedin.com/jobs/view/2746060224"
-1001299734537,"Icertis is hiring
2021 grads are eligible 

Link - https://www.linkedin.com/posts/bhavya-mendiratta-01b55a159_hiring-team-fresher-activity-6851222094886293505-RFLm"
-1001299734537,https://www.linkedin.com/posts/dixit-jain_hiring-job-sdejobs-activity-6851433538735235072-FHSq
-1001299734537,https://www.linkedin.com/posts/shivani-pathak-0355a4178_job-hiring-jobhuntingtips-activity-6851496863393308673-dSVh
-1001299734537,https://www.linkedin.com/posts/roopeshwardevarajan_hiring-internship-motorq-activity-6851607372046172160-X_6S
-1001299734537,https://www.linkedin.com/posts/napsterhopes_hi-all-walmart-is-hiring-extensively-across-activity-6851735421936820224-TGTw
-1001299734537," KPIT HIRING !!

2021 pass out
Registeration last date : 8 October 10AM
No interview. Direct Exam and offer letter.
Registeration Link 

BE (Embedded C Domain) (Only EC / EEE / E&TC / Instrumentation branches are eligible):

https://talentojo-kel.kpit.com/tojo/app/job-apply/#/Campus/39507/77

BCs:

https://talentojo-kel.kpit.com/tojo/app/job-apply/#/Campus/39603/77


Diploma - Circuit branches :

https://talentojo-kel.kpit.com/tojo/app/job-apply/#/Campus/39697/77


Diploma - CS / IT:

https://talentojo-kel.kpit.com/tojo/app/job-apply/#/Campus/39506/77"
-1001299734537,https://www.linkedin.com/posts/rahul2240_hiring-developer-webdeveloper-activity-6851764096208039936-zU0p
-1001299734537,"ZS Associates | Various Roles | For 2020/2021/2022 grads | Female Candidates Only | Expected CTC 10-12 LPA

https://assessment.hackerearth.com/challenges/hiring/zs-ace-a-thon-women-only-hc/"
-1001299734537,"FREE SCHOLARSHIP PROGRAM

ONLY 15000 STUDENTS

Learn valuable tech skills with Bertelsmann

Hands-on Learning
Learn valuable skills to launch or advance your career in an increasingly tech-driven economy.


Master Curriculum
Benefit from a world-class curriculum designed for the tech jobs of today and tomorrow.


Get Career Ready
Upskill for the thousands of tech-related jobs companies like Bertelsmann are hiring for!

https://www.udacity.com/bertelsmann-tech-scholarships



Big Opportunity for Students  Chance to Get Udacity Nanodegree Courses For Free 

 Anyone Can Apply 
 Free Registration 
 Limited Free Degree Slot "
-1001299734537,"Flock is hiring SDE Intern | 2022 grads are eligible 

Link - https://jobs.lever.co/directi/bc2ca4a1-18b4-444c-8ffb-0ccfef224d52?lever-source=LinkedInJobs"
-1001299734537,"Sony is hiring Software Engineers | 2021 grads are eligible 

Link - https://sonyglobal.wd1.myworkdayjobs.com/en-US/SonyGlobalCareers/job/Bangalore/Software-Engineer---GET_JR-107120-1"
-1001299734537,https://www.linkedin.com/posts/ziyamahammad_swiggy-swiggyindia-hiring-activity-6852272707732553728-y-JA
-1001299734537,https://assessment.hackerearth.com/challenges/hiring/flobiz-android-developer-hiring-challenge/
-1001299734537,"Farmako is hiring for Growth and Sales roles

Link - https://www.linkedin.com/posts/aman-bhandula-b71032132_yc-backed-farmako-is-hiring-for-growth-and-activity-6852269621228130304-dSmu"
-1001299734537,https://www.linkedin.com/posts/ameer-pahadasingh-505837115_red-hat-pune-hiring-students-for-internshipping-activity-6852670539971006464-oOro
-1001299734537,https://www.linkedin.com/posts/ameer-pahadasingh-505837115_red-hat-pune-hiring-students-for-internshipping-activity-6852670539971006464-oOro
-1001299734537,https://www.linkedin.com/posts/aniket-mathur-1a1a31158_hiring-artist-activity-6852992950348120064-mvpw
-1001299734537,"https://forms.office.com/pages/responsepage.aspx?id=JCrHxWwDPkyaJ1MZ_K1AuFUC7Uz-QaBDrBJ9rcxDTa9UOUFPTlJHUDRVM0ozVFRZMFpZNDhXQjA2QS4u

SDE Internship at Yellow.AI"
-1001299734537,https://www.linkedin.com/posts/vish510_hiring-tekion-activity-6853242453789700097-sYLY
-1001299734537,https://www.linkedin.com/posts/kathuria245_microsoft-engineering-internships-activity-6853313063991480320-HHfm
-1001299734537,https://www.linkedin.com/posts/sakshi-pandey-658b6283_microsoft-is-hiring-for-an-internship-program-activity-6853311292053221378-kKt6
-1001299734537,https://www.amazon.jobs/jobs/1714806/associate-solutions-architect-internship-full-semester-internship-2022?cmpid=SPLICX0248M
-1001299734537,"Samsung R&D Institute is hiring freshers.
Eligible batches: 2020/21
CTC: 14.5 lpa

https://www.linkedin.com/posts/jitesh-tokas-509846192_coding-algorithms-softwareengineering-activity-6853581855632035840-hC4H"
-1001299734537,https://www.linkedin.com/posts/aman-gupta-1250b9148_hiring-jobs-amazon-activity-6853560803312975872-W2Pf
-1001299734537,"Firmware internship @ Western Digital

https://www.linkedin.com/posts/prince-iit_intern-inand-firmware-activity-6853642851826360320--U8c"
-1001299734537,"Gauss Global Machines is hiring a ReactJS Developer - Intern in Remote https://angel.co/l/2vVtmz 

#NFT #Blockchain #flutter #reactjs #WeAreHiring"
-1001299734537,"Gauss Global Machines is hiring a Flutter Developer - Intern in Remote https://angel.co/l/2vVsPu 

#NFT #Blockchain #flutter #reactjs #WeAreHiring"
-1001299734537,"Zeta is hiring Dev Associate Interns

Link - https://jobs.lever.co/zeta/7eda4cde-e317-4bec-819b-b2f136bfe673?lever-source=LinkedInJobs"
-1001299734537,https://assessment.hackerearth.com/challenges/hiring/zs-ace-a-thon-women-only-hc/
-1001299734537,https://assessment.hackerearth.com/challenges/hiring/amazon-sde-i-ii-hiring-challenge/
-1001299734537,"*Software Developer Hiring*

Profile: Software Development Engineer
 
Eligibility: 2018, 2019, 2020, 2021 graduates
 
*CTC: 14 LPA*
 
Time: 7- 9 PM
 
Date: 21st October 2021
 
Test Format: 5 Coding Questions
 
Languages: C, C++, Java, Python allowed.

GUIDELINES

1. We are looking for people with strong problem-solving skills & DS/Algo.

2. Experience in JS, React, Node would be a plus.

3. Eligible candidates are 2021,2020,2019, 2018 passouts.

4. There will be several rounds of interviews based on your performance and final hiring will happen only post that.

5. If you get caught in plagiarism, you will be barred from the hiring.
Apply link :- https://mycode.prepbytes.com/contest/PREPBYTESHIRINGCHALLENGEOCT21"
-1001299734537,https://www.linkedin.com/posts/vaibhavchaudhary254_oyo-dataanalytics-internshipopportunities-activity-6854327426101604352-yUep/
-1001299734537,Full Stack Intern hiring
-1001299734537,https://www.linkedin.com/posts/priya-gosrani-2733b2162_medianet-is-hiring-on-instahyre-apply-activity-6854317222815379457-738x
-1001299734537,"Uber hiring for SDE 2+

https://www.linkedin.com/posts/activity-6855006595051601920-FCbR"
-1001299734537,"SDE Intern hiring

Link - https://www.linkedin.com/jobs/view/2763581270

For 2022/2023/2024 grads"
-1001299734537,https://assessment.hackerearth.com/challenges/hiring/tara-capital-quant-developer-hiring-challenge/
-1001299734537,https://www.linkedin.com/posts/manisha-shah-8449ab151_intellimind-is-hiring-on-instahyre-apply-activity-6855277945750114304-OhRT
-1001299734537,https://www.linkedin.com/posts/absolutelysaurabh_hiring-referrals-softwareengineeringjobs-activity-6855452339910832128-aIXY
-1001299734537,https://www.linkedin.com/posts/himani-pant-7006b2147_recruiterjobs-noidahiring-noidajobs-activity-6855138640897613824-RPy1
-1001299734537,https://www.linkedin.com/posts/lokesh283204_freshershiring-2020graduates-freshers2021-activity-6852146367926804480-AHjQ
-1001299734537,https://www.tcs.com/careers/tcs-smart-hiring
-1001299734537,"https://www.amazon.jobs/jobs/1759263

SDE Intern hiring at Amazon"
-1001299734537,https://www.linkedin.com/posts/sudiptadas96_paypal-is-hiring-on-instahyre-apply-now-activity-6855806131776950272-M1ZJ
-1001299734537,https://assessment.hackerearth.com/challenges/hiring/amazon-sde-i-ii-hiring-challenge/
-1001299734537,https://www.linkedin.com/posts/mishnit_oyo-hiring-alert-activity-6856180322246238208-I2EL
-1001299734537,https://www.linkedin.com/posts/monica-gupta-7639ba120_softwaredevelopment-hiring-qualcomm-activity-6856137306643005440-n-mx
-1001299734537,https://www.linkedin.com/posts/stalin-sahoo-aba01914b_amazon-sde-i-ii-hiring-challenge-developer-activity-6856194030724902912-Y7Ed
-1001299734537,https://www.linkedin.com/posts/nikhil-bartwal-b07b501a3_hiring-interns-internship-activity-6856222307636064257-wvpI
-1001299734537,"Icertis is hiring.

Positions for #2022 Graduates also available

https://www.linkedin.com/posts/divit-adlakha-0732b498_icertis-referral-referralprogram-activity-6856140362772226049-kw_l"
-1001299734537,https://www.linkedin.com/posts/mishnit_oyo-hiring-alert-activity-6856180322246238208-I2EL
-1001299734537,https://www.linkedin.com/posts/monica-gupta-7639ba120_softwaredevelopment-hiring-qualcomm-activity-6856137306643005440-n-mx
-1001299734537,https://www.linkedin.com/posts/kumarakshay26_hiring-amazon-gurgaon-activity-6856211355293229056-gwQW
-1001299734537,https://www.linkedin.com/posts/akashm398_twilio-hiring-india-activity-6856477751424249856-J3tZ
-1001299734537,https://www.linkedin.com/posts/chetan-manda-248373142_hiring-rockstar-product-analysts-in-my-team-activity-6856455629960294400-dcxD
-1001299734537,https://www.linkedin.com/posts/kolhepawan_hiring-frontend-backend-activity-6856556743527346176-bC69
-1001299734537,"Amazon is hiring for SDE 1/2.

Opportunity for 2021 passouts also available.

https://www.linkedin.com/posts/kakul-luthra-8865a389_algo-datastructure-datastructures-activity-6856586194004844545-qNue"
-1001299734537,https://www.linkedin.com/posts/ananya-paul-929427117_hiring-ecommercejobs-marketingjobs-activity-6856470800455888897-b9iq
-1001299734537,https://www.linkedin.com/posts/rakshamegotia06_udaancom-is-hiring-on-instahyre-apply-activity-6856165825590779904-_1fE
-1001299734537,https://www.linkedin.com/posts/vijaylakshmi-raman_hiring-techcareer-startup-activity-6856851275921805312-txMh
-1001299734537,https://www.linkedin.com/posts/utkarsh-maddhesiya-iit-ism_hello-connections-oracle-is-hiring-let-activity-6856825262781317120-wXcs
-1001299734537,https://www.linkedin.com/posts/pallavkumarjha_hiring-software-engineers-activity-6856812955581902848--QXy
-1001299734537,https://www.linkedin.com/posts/shrinitha-bn-852853168_freshers-hiringfreshers-infosys-activity-6856592216031399936-xz73
-1001299734537,https://www.linkedin.com/posts/amodkumarprofile_mindtree-eligibility-important-activity-6856937982033756161-Lgd0
-1001299734537,"Amazon's referrals for 6 Months internship.

https://www.linkedin.com/posts/sssjv_intern-referral-in-india-for-2022-6m-interns-activity-6856956951654469632-zNiX"
-1001299734537,Walmart hiring Interns
-1001299734537,"Business Development Intern hiring

Link - Check out this job at Pregrad: https://www.linkedin.com/jobs/view/2764969714"
-1001299734537,https://www.linkedin.com/posts/ravikumar-navale-324780131_amazon-internship2022-activity-6857219147613437952-V0Vt
-1001299734537,https://www.linkedin.com/posts/nehabaliga_hey-all-meesho-is-hiring-for-a-bunch-of-activity-6857241738239705088-UW5I
-1001299734537,https://www.linkedin.com/posts/rishabilwadi_hiring-startup-internships-activity-6857283635830157313-WV31
-1001299734537,https://www.linkedin.com/posts/vipinkhushu_amazon-internship-intern2022-activity-6857180881002516480-xsQS
-1001299734537,https://www.linkedin.com/posts/ayushgoyalcodes_referral-hiring-activity-6857310651245768704-ZbZv
-1001299734537,https://www.linkedin.com/posts/tamanna-jain-1bb48b1a4_coding-amazon-hiring-activity-6857324162403459072-C7w5
-1001299734537,https://www.linkedin.com/posts/vishal-r-s_intuit-hiring-activity-6857324057436794880--cmV
-1001299734537,"*3 Month Internship Opportunity*

Looking for flutter developer intern. Interested candidates can mail their resume at
 hacktovist.edu@gmail.com"
-1001299734537,https://www.linkedin.com/posts/aneeqdholakia_internship-web-development-activity-6857277598070800384-CvGk
-1001299734537,https://www.linkedin.com/posts/shivam-c-343a2412b_hiringdevelopers-hiringproductmanagers-referral-activity-6857563362591608832-6STO
-1001299734537,"https://careers.cerner.com/job/79580BR?source=LinkedIn

Software Engineer Intern hiring"
-1001299734537,"https://careers.cerner.com/job/80771BR?source=LinkedIn

System Intern hiring"
-1001299734537,"Hiring for 2+ years experience

https://www.linkedin.com/posts/kashish-jain-ab2a1b1ab_dear-connections-hiring-verification-activity-6858285495533760512-iFop"
-1001299734537,"Multiple positions

https://www.linkedin.com/posts/shubham-agrawal-b8b80887_hiring-ugcPost-6857906681133748224-OL3S"
-1001299734537,"https://www.linkedin.com/posts/adarsh-mishra-a9781815b_hi-greetings-from-qualcomm-india-qualcomm-activity-6858241509897117696-lLrR

Qualcomm is hiring 

For 2021 grads"
-1001299734537,"Multiple positions

https://www.linkedin.com/posts/prajwalshenoy_hiring-sde-spe-activity-6858400805687578624-yvDM"
-1001299734537,"Rivigo is hiring for multiple tech positions

https://www.linkedin.com/posts/prajwalshenoy_hiring-sde-spe-activity-6858400805687578624-yvDM"
-1001299734537,"Research Engineer Intern hiring for Masters/PhD students 

Link - https://www.linkedin.com/posts/bingxionglin_my-team-is-hiring-interns-for-2022-research-activity-6858559984784035840-ahsj

International opportunity "
