Channel,Message
-1001309472884,"**Nokia Off Campus Hiring Fresher For *Software Engineer*      
      
Location  : Noida  
      
Qualification   : B.E/B.Tech/M.E/M.Tech/MCA      
      
Work Experience : Fresher 
      
CTC    : 6.5 LPA      
      
Apply Link   : ****https://bit.ly/3kBO8DN****      
      
Telegram Group Link : ****https://t.me/fresheroffcampus**"
-1001309472884,"**Wipro Off Campus Hiring Fresher For *Junior Dot Net Developer*     
     
Location  : Mumbai   
     
Qualification   : Any Graduate    
     
Work Experience : Fresher - 1 Year
     
Apply Link   : ****https://bit.ly/3xMCJ9B****     
     
Telegram Group Link : ****https://t.me/fresheroffcampus**"
-1001309472884,"**Sumo logic Off Campus Hiring Fresher For *Software Engineer*            
            
Location  : Bangalore/Noida   
            
Qualification   : B.E/B.Tech/M.E/M.Tech/MCA/M.SC        
            
Work Experience : Fresher - 2 Years           
            
CTC    : 10 - 22 LPA           
            
Apply Link   : ****https://bit.ly/3vvLuEZ****   
            
Telegram Group Link : ****https://t.me/fresheroffcampus**"
-1001309472884,"**IQVIA Off Campus Hiring Fresher For *Software Engineer*   
   
Location  : Bangalore   
   
Qualification   : B.E/B.Tech/M.E/M.Tech/MCA/M.Sc   
   
Work Experience : Fresher - 1 Year 
   
CTC     : 4 - 5 LPA   
   
Apply Link   : ****https://bit.ly/3DMfrmK****  
   
Telegram Group Link : ****https://t.me/fresheroffcampus**"
-1001309472884,"**Couchbase Off Campus Hiring Fresher For *Graduate Software Engineer*    
        
Location  : Bangalore      
        
Qualification   : B.E/B.Tech/M.E/M.Tech    
        
Work Experience : Fresher - 2 Years    
        
Apply Link   : ****https://bit.ly/3Fgzuvr****    
        
Telegram Group Link : ****https://t.me/fresheroffcampus**"
-1001309472884,"**Danfoss Off Campus Hiring Fresher For *Graduate Apprentice Trainee*    
    
Location : Chennai    
    
Qualification : Bachelor's/Master's Degree   
   
Work Experience : Fresher - 2 Years   
  
CTC : Approx 4 LPA   
    
Apply Link : ****https://bit.ly/339vgas****    
    
Telegram Group Link : ****https://t.me/fresheroffcampus**"
-1001309472884,"**Cognizant Off Campus Hiring Fresher For *Genc Programmer Trainee*  
  
Location  : PAN India  
  
Qualification   : Any Graduate 
  
Work Experience : Fresher 
 
Batch : 2022  
  
CTC    : 2.5 LPA  
  
Apply Link   : ****https://bit.ly/3AtfB0b****  
  
Telegram Group Link : ****https://t.me/fresheroffcampus**"
-1001309472884,"**Google Off Campus Hiring For *Software Engineer*   
   
Location  : Bangalore/Hyderabad   
   
Qualification   : Bachelor/Master degree  
  
CTC    : 15 - 48 LPA   
   
Apply Link   : ****https://bit.ly/38jpTo6****   
   
Telegram Group Link : ****https://t.me/fresheroffcampus**"
-1001309472884,"**Infosys Off Campus Hiring Fresher For *Process Executive*           
           
Location  : Bangalore   
           
Qualification   : B.E/B.Tech/B.Com/BA  
           
Work Experience : Fresher         
           
Apply Link   : ****https://bit.ly/3zT4z58****           
           
Telegram Group Link : ****https://t.me/fresheroffcampus**"
-1001309472884,"**DXC Off Campus Hiring Fresher For *Associate Professional Security Compliance*      
      
Location  : Hyderabad  
      
Qualification   : Bachelor Degree      
      
Work Experience : Fresher - More Years     
      
CTC    : 4 LPA      
      
Apply Link   : ****http://bit.ly/3qKKkmF****      
      
Telegram Group Link : ****https://t.me/fresheroffcampus**"
-1001309472884,"**PhonePe Off Campus Hiring Challenge For *Software Engineer*  
  
Location  : Bangalore  
  
Qualification   : B.E/B.Tech/M.E/M.Tech/MCA/Ph.d  
  
Date : 24th June - 3rd July  
  
Apply Link   : ****https://bit.ly/3GZBE3h****  
  
Telegram Group Link : ****https://t.me/fresheroffcampus**"
-1001309472884,"**Cisco Off Campus Hiring Fresher For *Software Engineer Intern*   
   
Location  : Bangalore   
   
Qualification   : B.E/B.Tech/M.E/M.Tech   
   
Work Experience : Fresher   
   
CTC    : approx 15k - 50k per month   
   
Apply Link   : ****https://bit.ly/3t50cRO****   
   
Telegram Group Link : ****https://t.me/fresheroffcampus**"
-1001309472884,"**Edgeverve Off Campus Hiring Fresher For *Product Developer*   
   
Location  : Bangalore   
   
Qualification   : B.E/B.Tech/M.E/M.Tech/MCA/M.Sc   
   
Work Experience : Fresher   
   
CTC    :  6 - 8 LPA   
   
Apply Link   : ****https://bit.ly/3GUIMgK****   
   
Telegram Group Link : ****https://t.me/fresheroffcampus**"
-1001309472884,"**Ingram Micro Off Campus Hiring Fresher For *Software Engineer*      
      
Location  : Chennai    
      
Qualification   : B.E/B.Tech/M.E/M.Tech      
      
Work Experience : Fresher - 2 Years      
      
CTC    : 5.5 LPA      
      
Apply Link   : ****http://bit.ly/3sUmTKi****      
      
Telegram Group Link : ****https://t.me/fresheroffcampus**"
-1001309472884,"**IndiGo Off Campus Hiring Fresher For *Officer/Executive*       
       
Location  : Delhi Airport  
       
Qualification   : Graduate   
     
Work Experience : Fresher - 5 Years     
    
CTC              : Approx 4.5 - 7 LPA    
       
Apply Link   : ****https://bit.ly/3vYXyP3****       
       
Telegram Group Link : ****https://t.me/fresheroffcampus**"
-1001309472884,"**Amazon Off Campus Hiring Fresher For* Device Associate *   
   
Location  : Bangalore   
   
Qualification   : B.E/B.Tech/B.Sc/M.Sc/MCA   
   
Work Experience : Fresher    
   
CTC    : 3.5 LPA   
   
Apply Link   : ****https://bit.ly/2VSsl1R****   
   
Telegram Group Link : ****https://t.me/fresheroffcampus**"
-1001309472884,"**Accenture Off Campus Hiring Fresher *System and Application Services Associate*  
  
Location  : PAN India  
  
Qualification   : M.C.M, M.Sc, M.A, M.Com, M.FA, B.Sc., BCA, BBA, B.A, B.Com, B.Voc and BMS 
 
Batch : 2019/2020/2021/2022  
  
Work Experience : Fresher  
  
Apply Link   : ****https://bit.ly/3Cll6Q6****  
  
Telegram Group Link : ****https://t.me/fresheroffcampus**"
-1001309472884,"**Wipro Off Campus Hiring For *System Engineer*     
     
Location  : Pune  
     
Qualification   : Graduate     
     
Work Experience : Entry level     
     
CTC    : Approx 4 - 4.5 Lpa     
     
Apply Link   : ****https://bit.ly/3qEoBhz****     
     
Telegram Group Link : ****https://t.me/fresheroffcampus**"
-1001309472884,"**Cognizant Off Campus Hiring Fresher For *Genc Programmer Trainee*   
   
Location  : PAN India   
   
Qualification   : Any Graduate  
   
Work Experience : Fresher  
  
Batch : 2022   
   
CTC    : 2.5 LPA   
   
Apply Link   : ****https://bit.ly/3AtfB0b****   
   
Telegram Group Link : ****https://t.me/fresheroffcampus**"
-1001309472884,"**TransUnion Off Campus Hiring Fresher For *Associate Engineer*     
     
Location  : Bangalore  
     
Qualification   : Bachelor's & Masters degree  
   
Work Experience : Fresher - 1 Year  
  
CTC              : 15 - 16 LPA  
     
Apply Link   : ****https://bit.ly/3MoC44u****    
     
Telegram Group Link : ****https://t.me/fresheroffcampus**"
-1001309472884,"**Paytm Off Campus Hiring Fresher For *Product Analyst*  
   
Location  : Noida 
   
Qualification   : B.E/B.Tech/MBA 
   
Work Experience : Fresher - 2 Years  
   
CTC    : 8.4 LPA   
   
Apply Link   : ****https://bit.ly/36Kqemu****  
   
Telegram Group Link : ****https://t.me/fresheroffcampus**"
-1001309472884,"**PowerSchool Off Campus Hiring Fresher For *Associate Technical Support Engineer*     
     
Location  : Bangalore     
     
Qualification   : B.E/B.Tech/M.E/M Tech/MCA     
     
Work Experience : Fresher - 2 Years     
     
CTC    : 5 - 6 LPA     
     
Apply Link   : ****https://bit.ly/3zCOb7N****     
     
Telegram Group Link : ****https://t.me/fresheroffcampus**"
-1001309472884,"**Nielsen Off Campus Hiring Fresher For *Data Analyst*      
      
Location  : Bangalore 
      
Qualification   : Master's Degree 
      
Work Experience : Fresher - 2 Years 
 
CTC : 6 - 7 LPA  
      
Apply Link   : ****https://bit.ly/3yMcgsi****      
      
Telegram Group Link : ****https://t.me/fresheroffcampus**"
-1001309472884,"**TCS BPS Off Campus Hiring Fresher   
   
Location  : Pan India   
   
Qualification   : Arts/Commerce/Science Graduates   
   
Work Experience : Fresher   
   
Batch : 2020/2021/2022   
   
CTC    : 3 LPA   
   
Apply Link   : ****https://bit.ly/3HHAGZx****   
   
Telegram Group Link : ****https://t.me/fresheroffcampus**"
-1001309472884,"**Xiaomi Off Campus Hiring Fresher For *Intern*        
        
Location  : Bangalore      
        
Qualification   : Any Graduate    
        
Work Experience : Fresher        
        
CTC    : 15k - 40k Per Month       
        
Apply Link   : ****http://bit.ly/3tCZj3k****        
        
Telegram Group Link : ****https://t.me/fresheroffcampus**"
-1001309472884,"***Wipro Off Campus Reminder* 
 
Wipro Off Campus Hiring Fresher For *Project Engineer*   
   
Location  : PAN India   
   
Qualification   : B.E/B.Tech(All Branch)/ME/MTech-5 Year Integrated courses   
   
Work Experience : Fresher   
   
CTC    : 11 LPA   
   
Apply Link   : ****https://bit.ly/3ni4wdU****  
   
Telegram Group Link : ****https://t.me/fresheroffcampus**"
-1001309472884,"**Tata Communications Off Campus Hiring Fresher For *Jr Customer Service Executive*               
               
Location  : Chennai   
               
Qualification   : Any Graduate            
               
Work Experience : Fresher - 2 Years               
               
Apply Link   : ****https://bit.ly/2XAMQBd****               
               
Telegram Group Link : ****https://t.me/fresheroffcampus**"
-1001309472884,"**Amazon Off Campus Hiring Fresher For *Digital Associate*  
  
Location  : Chennai  
  
Qualification   : Any Graduate  
  
Work Experience : Fresher   
  
Apply Link   : ****https://bit.ly/3y0Dixq****  
  
Telegram Group Link : ****https://t.me/fresheroffcampus**"
-1001309472884,"**IndiGo Off Campus Hiring Fresher For *Officer/Executive*        
        
Location  : Goa Airport   
        
Qualification   : Graduate    
      
Work Experience : Fresher - 10 Years      
     
CTC              : Approx 4.5 - 7 LPA     
        
Apply Link   : ****https://bit.ly/3vYXyP3****        
        
Telegram Group Link : ****https://t.me/fresheroffcampus**"
-1001309472884,"**ServiceNow Off Campus Hiring Fresher For *Software Engineer*              
              
Location  : Hyderabad              
              
Qualification   : B.E/B.Tech/M.E/M.Tech/MCA              
              
Work Experience : Fresher              
              
CTC    : 12 - 14 LPA              
              
Apply Link   : ****https://bit.ly/3hOH4TE****              
              
Telegram Group Link : ****https://t.me/fresheroffcampus**"
-1001309472884,"**Virtusa Off Campus Bulk Hiring Fresher For *Associate Engineer* 
 
Location  : PAN India 
 
Qualification   : B.E/B.Tech/M.E/M.Tech/MCA 
 
Work Experience : Fresher - 1 Year 
 
CTC    : 4 LPA 
 
Apply Link   : ****https://bit.ly/3BjVMtf**** 
 
Telegram Group Link : ****https://t.me/fresheroffcampus**** 
 
*Freshers Don't Miss this Chance***"
-1001309472884,"**HP Off Campus Hiring Fresher For *Technical Support Representative     
     
Location  : Bangalore    
     
Qualification   : B.E/B.Tech/M.E/M.Tech/MCA/M.Sc     
     
Work Experience : 6 Months - 1 Year     
     
CTC    : 3 - 4 LPA     
     
Apply Link   : ****https://bit.ly/2Y3Dq1G****     
     
Telegram Group Link : ****https://t.me/fresheroffcampus**"
-1001309472884,"**Ciena Off Campus Hiring Fresher For *Developer*   
   
Location  : Pune 
   
Qualification   : B.E/B.Tech/M.E/M.Tech/MCA   
   
Work Experience : Fresher - 3 years  
   
CTC : 10 LPA  
   
Apply Link   : ****https://bit.ly/3DX43of****   
   
Telegram Group Link : ****https://t.me/fresheroffcampus**"
-1001309472884,"**Quick Heal Off Campus Hiring Fresher For *Software Engineer*    
    
Location  : Pune  
    
Qualification   : Bachelor/Master Degree   
    
Work Experience : Fresher - 1 year  
    
CTC    : 6 - 11 LPA    
    
Apply Link   : ****https://bit.ly/3snAgl2****   
    
Telegram Group Link : ****https://t.me/fresheroffcampus**"
-1001309472884,"**Cisco Off Campus Hiring Fresher For *Site Reliability Engineer*  
  
Location  : Bangalore  
  
Qualification   : B.E/B.Tech/M.E/M.Tech  
  
Work Experience : Fresher 
  
CTC    : 6 - 10 LPA  
  
Apply Link   : ****https://bit.ly/3iPCtlf****  
  
Telegram Group Link : ****https://t.me/fresheroffcampus**"
-1001309472884,"**Vodafone Off Campus Hiring Fresher For *Graduate Trainee*    
    
Location  : Pune    
    
Qualification   : Bachelor/Master Degree   
    
Work Experience : Fresher    
  
Apply Link   : ****http://bit.ly/3KoC6IW****    
    
Telegram Group Link : ****https://t.me/fresheroffcampus**"
-1001309472884,"**IBM Off Campus Hiring Fresher For *Software Developer*      
      
Location  : Bangalore   
      
Qualification   : B.E/B.Tech/M.E/M.Tech/MCA  
      
Work Experience : Fresher - 3 Years      
       
CTC    : 4 - 4.5 LPA   
      
Apply Link   : ****https://bit.ly/3gdDzoQ****      
      
Telegram Group Link : ****https://t.me/fresheroffcampus**"
-1001309472884,"**HP Enterprise Off Campus Hiring Fresher For *Developer*       
       
Location  : Bangalore      
       
Qualification   : B.E/B.Tech/M.E/M.Tech/MCA/M.Sc       
       
Work Experience : Fresher  - 2 Years     
       
CTC    : Approx 3.5 - 5 LPA     
       
Apply Link   : ****https://bit.ly/3mVkVq7****       
       
Telegram Group Link : ****https://t.me/fresheroffcampus**"
-1001309472884,"**Paytm Off Campus Hiring Fresher For *Product Analyst*   
    
Location  : Noida  
    
Qualification   : B.E/B.Tech/MBA  
    
Work Experience : Fresher - 2 Years   
    
CTC    : 8.4 LPA    
    
Apply Link   : ****https://bit.ly/36Kqemu****   
    
Telegram Group Link : ****https://t.me/fresheroffcampus**"
-1001309472884,"**Incedo Off Campus Hiring Fresher For *Software Engineer*     
     
Location  : Gurgaon,India     
     
Qualification   : B.E/B.Tech/M.E/M.Tech/BCA    
     
Work Experience : Fresher - 1 Year  
     
CTC    : 4 - 5.5 LPA     
     
Apply Link   : ****https://bit.ly/2WVwK4U****     
     
Telegram Group Link : ****https://t.me/fresheroffcampus**"
-1001309472884,"**Oracle Off Campus Hiring Fresher For *Applications Developer*    
    
Location  : Bangalore    
    
Qualification   : B.E/B.Tech/M.E/M.Tech    
    
Work Experience : Fresher - 2 Year    
    
CTC    : 6 LPA    
    
Apply Link   : ****https://bit.ly/3k6D6Gu****    
    
Telegram Group Link : ****https://t.me/fresheroffcampus**"
-1001309472884,"**Wipro Hiring Fresher For *WILP Role* | Wipro Sponsored M.Tech    
    
Location  : PAN India    
    
Qualification   : ****B.SC****(All Branch)****/BCA****    
    
Work Experience : Fresher    
    
Batch : 2021/2022    
    
CTC    : 15k - 23k per month    
    
Last Date : 30th June  
    
Apply Link   : ****https://bit.ly/3EEKIJz****    
    
Telegram Group Link : ****https://t.me/fresheroffcampus**"
-1001309472884,"**Amdocs Off Campus Hiring Fresher For *Associate Engineer* 
 
Location  : India 
 
Qualification   : B.E/B.Tech/M.E/M.Tech/MCA 
 
Work Experience : Fresher 
 
CTC    : 5 - 6 LPA 
 
Apply Link   : ****https://bit.ly/3xV4NaM**** 
 
Telegram Group Link : ****https://t.me/fresheroffcampus**"
-1001309472884,"**Esko Off Campus Hiring Fresher For *Software Engineer Trainee*  
  
Location  : Bangalore  
  
Qualification   : B.E/B.Tech/M.E/M.Tech  
  
Work Experience : Fresher -  3 Years 
  
CTC    : Approx 6 - 12 LPA  
  
Apply Link   : ****https://bit.ly/3nk54l5****  
  
Telegram Group Link : ****https://t.me/fresheroffcampus**"
-1001309472884,"**DXC Off Campus Hiring Fresher For *Associate Software Engineer*       
       
Location  : Bangalore 
       
Qualification   : Bachelor's degree      
       
Work Experience : Entry level    
       
CTC    : 4 LPA       
       
Apply Link   : ****https://bit.ly/3xzGPkt****       
       
Telegram Group Link : ****https://t.me/fresheroffcampus**"
-1001309472884,"**Infosys Off Campus Hiring Fresher For *Process Executive*            
            
Location  : Pune 
            
Qualification   : B.E/B.Tech/B.Com 
            
Work Experience : Fresher          
            
Apply Link   : ****https://bit.ly/3zT4z58****            
            
Telegram Group Link : ****https://t.me/fresheroffcampus**"
-1001309472884,"**HCL Off Campus Hiring Fresher For *Associate Engineer*         
         
Location  : Noida   
         
Qualification   : Bachelor of Arts, BCA, BCom 
        
Work Experience : Fresher 
         
Apply Link   : ****https://bit.ly/3AScNdl****         
         
Telegram Group Link : ****https://t.me/fresheroffcampus**"
-1001309472884,"**Dell Off Campus Hiring For *Software Engineer*             
             
Location  : Bangalore         
             
Qualification   : B.E/B.Tech/M.E/M.Tech             
             
Work Experience : Fresher - 2 Years 
             
CTC    : 8 LPA             
             
Apply Link   : ****https://bit.ly/38mk1KK****             
             
Telegram Group Link : ****https://t.me/fresheroffcampus**"
-1001309472884,"**Virtusa Off Campus Bulk Hiring Fresher For *Associate Engineer*  
  
Location  : PAN India  
  
Qualification   : B.E/B.Tech/M.E/M.Tech/MCA  
  
Work Experience : Fresher - 1 Year  
  
CTC    : 4 LPA  
  
Apply Link   : ****https://bit.ly/3BjVMtf****  
  
Telegram Group Link : ****https://t.me/fresheroffcampus****  
  
*Freshers Don't Miss this Chance***"
-1001309472884,"**Western Union Off Campus Hiring Fresher For *Trainee Associate Solution Engineering*   
   
Location  : Pune   
   
Qualification   : B.E/B.Tech/MCA   
   
Work Experience : Fresher   
   
CTC    : Approx 4 - 5 LPA   
   
Apply Link   : ****https://bit.ly/3fPp1vg****   
   
Telegram Group Link : ****https://t.me/fresheroffcampus**"
-1001309472884,"**Motorola Solutions Off Campus Hiring Fresher For *Software Engineer*     
       
Location  : Bangalore    
       
Qualification   : B.E/B.Tech/M.E/M.Tech/M.Sc     
       
Work Experience : Fresher  
    
CTC : 5 - 7 LPA     
       
Apply Link   : ****https://bit.ly/3M303qK****    
       
Telegram Group Link : ****https://t.me/fresheroffcampus**"
-1001309472884,"**MediaTek Off Campus Hiring Fresher For*Internship*   
   
Location  : Bangalore   
   
Qualification   : Master's Degree   
   
Work Experience : Fresher 
   
CTC    : 15k - 20k per month  
   
Apply Link   : ****https://bit.ly/3mia8Vs**** 
   
Telegram Group Link : ****https://t.me/fresheroffcampus**"
-1001309472884,"**Credit Suisse Off Campus Hiring Fresher For *Engineer*      
      
Location  : Pune      
      
Qualification   : B.E/B.Tech/M.****/M****.Tech/MCA/M.Sc     
      
Work Experience : Fresher - 1 Year     
      
CTC    : Approx 5 - 7 LPA      
      
Apply Link   : ****https://bit.ly/3FL4Utj****      
      
Telegram Group Link : ****https://t.me/fresheroffcampus**"
-1001309472884,"**Ansys Off Campus Hiring Fresher For *Technical Support Engineer*       
       
Location  : Pune 
       
Qualification   : Bachelors/Masters degree  
       
Work Experience : Fresher 
       
CTC    : Approx 11 LPA      
      
Apply Link   : ****https://bit.ly/35fVmK1****      
       
Telegram Group Link : ****https://t.me/fresheroffcampus**"
-1001309472884,"**Blackboard Walk-in Drive Hiring Fresher For *Support Engineer*     
     
Date & Location  : 2nd July / Chennai     
     
Qualification   : B.E/B.Tech/M.E/M.Tech    
     
Work Experience : Fresher

Batch : 2020/2021/2022   
   
Apply Link   : ****https://bit.ly/3j9jvVr****     
     
Telegram Group Link : ****https://t.me/fresheroffcampus**"
-1001309472884,"**Amazon Off Campus Hiring Fresher For *Software Development Engineer*          
          
Location  : Bangalore 
          
Qualification   : B.E/B.Tech/M.E/M.Tech/MCA/M.Sc      
          
Work Experience : Fresher - 2 Years        
      
CTC    : 8 - 22 LPA          
          
Apply Link   : ****https://bit.ly/3h038u9****          
          
Telegram Group Link : ****https://t.me/fresheroffcampus**"
-1001309472884,"**Cognizant Off Campus Hiring Fresher For *Programmer Analyst* 
 
Location  : Bangalore 
 
Qualification   : BE/B.Tech/M.E/M.Tech/MCA/MSC 
 
Batch     : 2019/2020/2021/2022 
 
Work Experience : Fresher 
 
CTC    : 4 LPA 
 
Apply Link   : ****https://bit.ly/3it139O**** 
 
Telegram Group Link : ****https://t.me/fresheroffcampus**"
-1001309472884,"**Cisco Off Campus Hiring Fresher For *Software Engineer*    
    
Location  : Bangalore    
    
Qualification   : B.E/B.Tech/M.E/M.Tech/M.Sc   
    
Work Experience : Fresher   
    
CTC : approx 11 LPA    
    
Apply Link   : ****https://bit.ly/2VAK4e6****    
    
Telegram Group Link : ****https://t.me/fresheroffcampus**"
-1001309472884,"**HCL Off Campus Hiring Fresher For *Associate Engineer*          
          
Location  : Noida    
          
Qualification   : Bachelor of Arts, BCA, BCom  
         
Work Experience : Fresher  
          
Apply Link   : ****https://bit.ly/3AScNdl****          
          
Telegram Group Link : ****https://t.me/fresheroffcampus**"
-1001309472884,"**Flex Off Campus Hiring Fresher For *Junior Engineer*         
         
Location  : Pune  
         
Qualification   : B.E/B.Tech       
         
Work Experience : Fresher - 2 Years         
         
CTC    : 3.5 - 5 LPA        
         
Apply Link   : ****http://bit.ly/3713ui9****         
         
Telegram Group Link : ****https://t.me/fresheroffcampus**"
-1001309472884,"**HP Enterprise Off Campus Hiring Fresher For *Software QA Engineer*      
      
Location  : Bangalore      
      
Qualification   : B.E/B.Tech/M.E/M.Tech/MCA/M.Sc      
      
Work Experience : Fresher - 2 Years      
      
CTC    : 8 LPA      
      
Apply Link   : ****https://bit.ly/3iiSEFV****      
      
Telegram Group Link : ****https://t.me/fresheroffcampus**"
-1001309472884,"**Synopsys Off Campus Hiring Fresher *Technical Engineer Intern*            
            
Location  : Mumbai  
            
Qualification   : B.E/B.Tech/M.E/M.Tech       
            
Work Experience : Fresher - 2 Years       
      
CTC : 15K - 30K Per Month       
            
Apply Link   : ****https://bit.ly/3hIHICy****            
            
Telegram Group Link : ****https://t.me/fresheroffcampus**"
-1001309472884,"**Kofax Off Campus Hiring Fresher For *Software Developer Quality Assurance Intern*   
   
Location  : Hyderabad   
   
Qualification   : B.E/B.Tech/M.E/M.Tech   
   
Work Experience : Fresher   
   
CTC    : 15k - 30k per month  
   
Apply Link   : ****https://bit.ly/3FVNdYt****   
   
Telegram Group Link : ****https://t.me/fresheroffcampus**"
-1001309472884,"**Siemens Off Campus Hiring Fresher *Software Developer*       
       
Location  : Gurugram 
       
Qualification   : B.E/B. Tech/MS/M.E/M. Tech/MCA/M.Sc   
       
Work Experience : Fresher 
       
CTC    : Approx 6 LPA       
       
Apply Link   : ****https://bit.ly/3yJl823****     
       
Telegram Group Link : ****https://t.me/fresheroffcampus**"
-1001309472884,"**Wipro Off Campus Hiring Fresher For SIM - School of IT Infrastructure Management  
  
Location  : Bangalore  
  
Qualification   : Diploma in Computer Science/ Information Technology/ Electronics/ Telecommunication  
  
Batch     : 2020/2021/2022  
  
Work Experience : Fresher 
 
CTC : 12k - 20k Per Month  
  
Apply Link   : ****https://bit.ly/3ys8aG0****  
  
Telegram Group Link : ****https://t.me/fresheroffcampus**"
-1001309472884,"**Oracle Off Campus Hiring Fresher For *Accounting Support*    
    
Location  : Bangalore    
    
Qualification   : B.E/B.Tech/M.E/M.Tech    
    
Work Experience : Fresher - 2 Years  
    
CTC    : 6 LPA    
    
Apply Link   : ****https://bit.ly/3ueYTBu**** 
    
Telegram Group Link : ****https://t.me/fresheroffcampus**"
-1001309472884,"**Adobe Off Campus Hiring Fresher For *Software Quality Engineer*    
    
Location  : Noida    
    
Qualification   : B.E/B.Tech/M.E/M.Tech/MCA/M.Sc  
    
Work Experience : Fresher - 5 Years    
    
CTC    : Approx 8 - 22 LPA    
    
Apply Link   : ****https://bit.ly/3yxPxA4****    
    
Telegram Group Link : ****https://t.me/fresheroffcampus**"
-1001309472884,"**Google Operations Center Off Campus Hiring For *Tech Generalist Associate* 
   
Location  : Bangalore  
   
Qualification   : B.E/B.Tech/BCA/B.Sc 
  
CTC    : Approx 8 - 9 LPA   
   
Apply Link   : ****http://bit.ly/3xooYPf****   
   
Telegram Group Link : ****https://t.me/fresheroffcampus**"
-1001309472884,"**Oracle Off Campus Hiring Fresher For *Applications Developer*    
    
Location  : Bangalore    
    
Qualification   : B.E/B.Tech/M.E/M.Tech    
    
Work Experience : Fresher - 2 Years   
    
CTC    : 6 LPA    
    
Apply Link   : ****https://bit.ly/3k6D6Gu****    
    
Telegram Group Link : ****https://t.me/fresheroffcampus**"
-1001309472884,"**Infosys Off Campus Hiring Fresher For *Process Executive*             
             
Location  : Bangalore 
             
Qualification   : B.E/B.Tech/B.Sc 
             
Work Experience : Fresher           
             
Apply Link   : ****https://bit.ly/3zT4z58****             
             
Telegram Group Link : ****https://t.me/fresheroffcampus**"
-1001309472884,"**Pepsico Off Campus Hiring Fresher For *Graduate Trainee*    
    
Location  : Hyderabad   
    
Qualification   : B.E/B.Tech/M.E/M.Tech/M.Sc/MCA    
    
Work Experience : Fresher   
    
CTC    : 6 - 9 LPA    
    
Apply Link   : ****http://bit.ly/3hBajbW****    
    
Telegram Group Link : ****https://t.me/fresheroffcampus**"
-1001309472884,"**Revature Off Campus Hiring Fresher For *Software Engineer*  
  
Location  : Multiple Location  
  
Qualification   : B.E/B.Tech/M.E/M.Tech/M.Sc/MCA  
  
Work Experience : Fresher  
  
CTC    : 4 - 6 LPA  
  
Batch    : 2019/2020/2021/2022  
  
Apply Link   : ****https://bit.ly/3lSF0uV****  
  
Telegram Group Link : ****https://t.me/fresheroffcampus**"
-1001309472884,"**PTC Off Campus Hiring Fresher For *Intern*  
  
Location  : Pune  
  
Qualification   : B.E/B.Tech/M.E/M.Tech/BCA/MCA/M.SC/B.SC  
  
Work Experience : Fresher 
  
CTC    : 15k - 30k per month 
  
Apply Link   : ****https://bit.ly/3AWceAB****  
  
Telegram Group Link : ****https://t.me/fresheroffcampus**"
-1001309472884,"**NTT Data Off Campus Hiring Fresher For *Software Developer*       
       
Location  : Pune 
       
Qualification   : Any Graduate    
       
Work Experience : Fresher    
       
Apply Link   : ****https://bit.ly/3L0aF9D****       
       
Telegram Group Link : ****https://t.me/fresheroffcampus**"
-1001309472884,"**Intel Off Campus Hiring Fresher For *Software Engineer Intern*           
           
Location  : Bangalore           
           
Qualification   : B.E/B.Tech/M.E/M.Tech          
           
Work Experience : Fresher           
           
CTC    : 15 - 30k Per Month           
           
Apply Link   : ****https://bit.ly/3Eh02Ld****           
           
Telegram Group Link : ****https://t.me/fresheroffcampus**"
-1001309472884,"**Xiaomi Off Campus Hiring Fresher For *Intern*         
         
Location  : Bangalore       
         
Qualification   : Any Graduate     
         
Work Experience : Fresher         
         
CTC    : 15k - 40k Per Month        
         
Apply Link   : ****http://bit.ly/3tCZj3k****         
         
Telegram Group Link : ****https://t.me/fresheroffcampus**"
-1001309472884,"**Qualcomm Off Campus Hiring Fresher For *Engineer*   
   
Location  : Hyderabad  
   
Qualification   : B.E/B.Tech/M.E/M.Tech/MCA/M.Sc  
   
Work Experience : Fresher - 1 Year   
   
CTC : Approx 11 LPA   
   
Apply Link   : ****https://bit.ly/3s2X3Sv****   
   
Telegram Group Link : ****https://t.me/fresheroffcampus**"
-1001309472884,"**Wipro Off Campus Hiring Fresher For *Software Engineer*   
   
Location  : Chennai 
   
Qualification   : Any graduate   
   
Work Experience : Entry Level 
   
Apply Link   : ****https://bit.ly/3pAABzT****   
   
Telegram Group Link : ****https://t.me/fresheroffcampus**"
-1001309472884,"**Oracle Off Campus Hiring Fresher For *Accounting Support*    
    
Location  : Bangalore    
    
Qualification   : B.E/B.Tech/M.E/M.Tech    
    
Work Experience : Fresher - 2 Years  
    
CTC    : 6 LPA    
    
Apply Link   : ****https://bit.ly/3ueYTBu**** 
    
Telegram Group Link : ****https://t.me/fresheroffcampus**"
-1001309472884,"**IBM Off Campus Hiring Fresher For *Intern*         
         
Location  : Bangalore    
         
Qualification   : B.E/B.Tech/M.E/M.Tech      
         
Work Experience : Fresher         
         
CTC    : 15k - 35k Per Month         
         
Apply Link   : ****https://bit.ly/3nl5iso****         
         
Telegram Group Link : ****https://t.me/fresheroffcampus**"
